SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,K2O,P2O5,MnO,LOI,Li,Rb,Cs,Be,Ta,Nb,Sn,W,Ba,Sr,Y,Zr,Hf,Th,U,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Source_Sheet,Li_Class,Li_Label,Total_Majors,ilr_SiO2_vs_rest,ilr_TiO2_vs_rest,ilr_Al2O3_vs_rest,ilr_Fe2O3_vs_rest,ilr_FeO_vs_rest,ilr_MgO_vs_rest,ilr_CaO_vs_rest,ilr_Na2O_vs_rest,ilr_K2O_vs_rest,ilr_P2O5_vs_rest,ilr_MnO_vs_rest,Rb_Sr,Ta_Nb,Rb_Cs,La_Yb,Ce_Yb,Sn_W,RowID_unlabelled,Pred_Class,Pred_Label,Conf_Max,Prob_poor,Prob_moderate,Prob_enriched
74.4,0.06,14.6,0.73,0.656854,0.09,0.63,3.72,4.74,0.14,0.05,,,359.0,14.0,,3.17,7.0,,,138.0,45.0,13.3,40.0,1.5,5.03,7.95,9.0,17.0,2.19,7.5,2.15,0.42,1.74,0.27,2.47,0.47,1.36,0.32,2.13,0.42,"Larson K. P., et al., 2022,",,,99.816854,6.924337866160087,0.1147065142912575,5.91845293802863,3.439577637658553,3.787241726574385,2.226220416187275,4.765737286417499,7.822171360744014,10.378179295069373,10.363226772755072,16.493533556909558,7.977777777777778,0.4528571428571428,25.642857142857142,4.225352112676057,7.981220657276996,,299,0,poor,0.9641421,0.9641421,0.018734433,0.017123515
74.2,0.08,14.2,0.94,0.845812,0.12,0.58,3.82,4.34,0.37,0.04,,,288.0,11.4,,8.39,10.0,,,257.0,65.0,21.6,36.0,1.5,2.83,13.8,6.0,14.0,1.82,8.1,2.99,0.45,2.73,0.6,4.06,0.7,1.62,0.18,1.19,0.25,"Larson K. P., et al., 2022,",,,99.53581200000002,6.77748123339382,0.2583798112843629,5.744763982225029,3.543024535183488,3.9045394828967424,2.399302970219693,4.564807169043485,7.698193191840959,10.085692091440247,11.247845589288708,16.33574723859723,4.430769230769231,0.8390000000000001,25.26315789473684,5.042016806722689,11.764705882352942,,300,0,poor,0.96200395,0.96200395,0.021210164,0.016785854
73.9,0.07,14.8,0.72,0.647856,0.15,0.77,3.74,4.48,0.2,0.01,,,281.0,5.4,,2.63,5.0,,,167.0,57.0,14.7,42.0,1.7,4.1,3.54,10.0,18.0,2.16,8.3,2.29,0.4,2.04,0.38,3.41,0.4,1.03,0.1,0.68,0.25,"Larson K. P., et al., 2022,",,,99.487856,6.957236354549067,0.3194918371491514,5.996704163669273,3.498004166917173,3.853491183597362,2.869371925518892,5.186966713676037,8.119708118063176,10.690964779167246,11.311500921342583,15.355489095128682,4.9298245614035086,0.526,52.03703703703703,14.705882352941176,26.47058823529412,,301,0,poor,0.956351,0.956351,0.026647223,0.017001728
72.0,0.23,15.71,1.53,1.376694,0.55,1.72,3.62,3.9,0.09,0.03,,,206.0,,,,8.0,,,558.0,187.0,20.0,85.0,,8.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.756694,6.498095196319856,1.0914922120462796,5.659148973173507,3.856811839838632,4.260340842619645,3.928380865336158,5.897107040732383,8.054436300647216,10.484260660213236,10.211015528804952,16.132325294340777,1.1016042780748665,,,,,,302,0,poor,0.95897317,0.95897317,0.02432999,0.016696898
72.98,0.2,15.55,1.37,1.2327260000000002,0.44,1.42,3.58,3.86,0.09,0.03,,,212.0,,,,7.0,,,523.0,166.0,18.0,74.0,,8.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.752726,6.581291847090751,1.0218668408793254,5.718706702830965,3.8170998505152296,4.215311679269341,3.7546702748374976,5.726050273371071,8.04680336363794,10.475332484191656,10.21101552880495,16.132325294340777,1.2771084337349397,,,,,,303,0,poor,0.9589671,0.9589671,0.02433605,0.016696794
72.22,0.23,15.66,1.52,1.367696,0.53,1.51,3.76,3.77,0.11,0.03,,,209.0,,,,7.0,,,532.0,190.0,15.0,82.0,,12.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.707696,6.499174848945697,1.089475104647594,5.65355878116399,3.84698777345612,4.249201398400421,3.8825917990482464,5.74086237568859,8.051084564993198,10.396972415212614,10.374862465542186,16.132325294340777,1.1,,,,,,304,0,poor,0.9591274,0.9591274,0.02417302,0.016699584
71.88,0.23,16.1,1.39,1.250722,0.5,1.64,3.76,3.66,0.1,0.02,,,189.0,,,,4.0,,,633.0,229.0,12.0,81.0,,13.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.53072199999998,6.551856366847544,1.1521340967245386,5.752039366758225,3.832871959300691,4.233195569625365,3.8977423978417054,5.913088274381216,8.169682735374444,10.515889170994956,10.46257246683225,15.845618166862955,0.8253275109170306,,,,,,305,0,poor,0.96208966,0.96208966,0.021159166,0.01675116
72.75,0.21,15.52,1.44,1.295712,0.5,1.39,3.49,3.99,0.1,0.03,,,213.0,,,,7.0,,,547.0,177.0,17.0,80.0,,10.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.71571199999998,6.546411096988379,1.0381390407604172,5.683231364649847,3.832340696941826,4.232593174732868,3.8588759337386778,5.6859224535057455,7.993064205818447,10.473603789699396,10.297042029604349,16.132325294340774,1.2033898305084745,,,,,,306,0,poor,0.9588509,0.9588509,0.024454346,0.016694771
72.56,0.23,15.43,1.58,1.4216840000000002,0.55,1.47,3.62,3.81,0.11,0.03,,,224.0,,,,8.0,,,517.0,176.0,16.0,84.0,,10.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.811684,6.499716962591589,1.085142925527271,5.6331729980258425,3.8809522697167953,4.287713517190992,3.92525445704838,5.7213551443665525,8.014785598331933,10.406112609858669,10.374862465542186,16.132325294340777,1.2727272727272727,,,,,,307,0,poor,0.95884466,0.95884466,0.024460707,0.016694661
72.3,0.24,15.62,1.54,1.385692,0.55,1.53,3.53,3.92,0.09,0.03,,,220.0,,,,8.0,,,529.0,173.0,22.0,91.0,,9.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.735692,6.509672409491774,1.144450356003336,5.666778545344659,3.878345642754093,4.284757880032124,3.9495385718434406,5.79391214486139,8.030774291866294,10.488690467333576,10.21101552880495,16.132325294340774,1.2716763005780347,,,,,,308,0,poor,0.95897317,0.95897317,0.02432999,0.016696898
72.3,0.24,15.66,1.57,1.412686,0.55,1.48,3.49,3.84,0.1,0.03,,,206.0,,,,8.0,,,498.0,180.0,18.0,90.0,,11.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.672686,6.502599338562228,1.1367021950054426,5.660908521415743,3.88953360108569,4.297443832356676,3.94334800691222,5.75019049626678,8.001632564358465,10.440418679769577,10.297042029604349,16.132325294340777,1.1444444444444444,,,,,,309,0,poor,0.9588506,0.9588506,0.024454612,0.016694766
72.13,0.23,15.66,1.56,1.403688,0.55,1.56,3.66,3.86,0.1,0.03,,,226.0,,,,9.0,,,546.0,172.0,19.0,84.0,,14.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.743688,6.4959882469300885,1.087292189506727,5.651145477673509,3.87184078199914,4.2773820612303926,3.9270844397574103,5.78861550478016,8.043011187410336,10.444917523153157,10.297042029604349,16.132325294340777,1.313953488372093,,,,,,310,0,poor,0.9591333,0.9591333,0.024166996,0.016699689
73.3,0.21,15.41,1.33,1.1967340000000002,0.49,1.32,3.47,3.76,0.12,0.02,,,207.0,,,,3.0,,,549.0,203.0,14.0,88.0,,14.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.626734,6.599420147614818,1.0883082297390532,5.731197871467008,3.809228733307535,4.206386671267137,3.8926249670494353,5.691381953746953,8.051096264414916,10.48660188727758,10.611437394583936,15.845618166862955,1.019704433497537,,,,,,311,0,poor,0.9433337,0.9433337,0.04024175,0.016424596
72.65,0.22,15.74,1.48,1.331704,0.52,1.25,3.6,3.76,0.12,0.03,,,213.0,,,,7.0,,,523.0,189.0,16.0,86.0,,10.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.70170400000002,6.527474383100209,1.0676281674407957,5.68163353909876,3.844685710009774,4.246591103808426,3.887808287451339,5.5608988695214014,7.993327872600672,10.369554192620951,10.445906957356032,16.132325294340777,1.126984126984127,,,,,,312,0,poor,0.9588509,0.9588509,0.024454346,0.016694771
73.1,0.21,15.56,1.39,1.250722,0.47,1.26,3.7,3.65,0.12,0.03,,,208.0,,,,6.0,,,498.0,194.0,13.0,82.0,,8.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.740722,6.557663272094665,1.0454314641609033,5.6940066805041605,3.804174664302309,4.200655895682801,3.793335744303838,5.568591388897834,8.024473546158326,10.343840348363914,10.445906957356032,16.132325294340777,1.0721649484536082,,,,,,313,0,poor,0.9585997,0.9585997,0.024709875,0.016690396
72.41,0.23,15.62,1.49,1.340702,0.51,1.21,3.47,3.94,0.13,0.03,,,211.0,,,,5.0,,,600.0,204.0,13.0,88.0,,11.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.380702,6.516616338256901,1.1058256632100862,5.668939113432655,3.845752767229736,4.247801032967868,3.860957877349592,5.51477311166384,7.93207716771355,10.386944730412145,10.51126155449967,16.132325294340777,1.0343137254901962,,,,,,314,0,poor,0.9584713,0.9584713,0.024840554,0.01668816
72.8,0.13,15.81,1.24,1.115752,0.3,1.01,3.73,4.32,0.1,0.02,,,354.0,,,,10.0,,,395.0,118.0,14.0,43.0,,6.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.57575199999998,6.708073049868832,0.7115297641747215,5.847180195487579,3.837402561089503,4.238332789177932,3.4752614670150286,5.4417709896285205,8.125445451039228,10.659469475439476,10.46257246683225,15.845618166862955,3.0,,,,,,317,0,poor,0.9378797,0.9378797,0.04579063,0.016329635
74.13,0.01,15.25,0.28,0.251944,0.01,0.34,2.79,6.73,0.13,0.12,,,489.0,,,,10.0,,,,,9.0,23.0,,4.0,,,,,,,,,,,,,,,,"Aoya M., et al., 2006",,,100.041944,7.40953594070226,-1.2291857260203078,6.367318615137383,2.87884167280957,3.151426906219988,0.1538045322683922,4.044918387236473,7.307288296783772,10.450421188192596,9.945309251492784,17.112583437809324,,,,,,,319,0,poor,0.93707615,0.93707615,0.03731698,0.025606846
72.42,0.21,15.37,1.37,1.2327260000000002,0.48,1.66,3.57,3.65,0.08,0.02,,,182.37,17.11,4.65,0.64,6.69,,,556.23,195.37,11.56,85.32,2.8,10.62,2.01,24.26,44.56,5.37,19.95,4.14,1.1,3.66,0.53,2.46,0.41,1.04,0.14,0.88,0.14,"Wang Xiao-Xian, et al., 2015",,,100.06272599999998,6.600173526462825,1.1018011378443784,5.743375159346567,3.857029375722452,4.2605875051267095,3.900933324010768,5.974860368805475,8.173811877439416,10.577935737677164,10.28037652012813,15.845618166862955,0.933459589496852,0.0956651718983557,10.658679135008768,27.56818181818182,50.63636363636364,,320,0,poor,0.9649057,0.9649057,0.017587937,0.01750639
72.45,0.21,15.33,1.39,1.250722,0.47,1.64,3.69,3.66,0.08,0.02,,,183.36,15.69,4.53,0.82,7.52,,,419.72,173.22,12.92,75.38,2.51,9.61,2.03,21.24,40.45,4.61,17.39,3.7,0.91,3.31,0.51,2.5,0.46,1.19,0.17,1.18,0.18,"Wang Xiao-Xian, et al., 2015",,,100.190722,6.598045739277712,1.099035884448725,5.737571234151627,3.868676482566596,4.273794082927998,3.877788448491944,5.957259551855268,8.20277062791745,10.580305165704551,10.280376520128128,15.845618166862955,1.0585382750259786,0.1090425531914893,11.686424474187382,18.0,34.27966101694916,,321,0,poor,0.9614403,0.9614403,0.020204755,0.01835494
72.36,0.24,15.22,1.61,1.448678,0.53,1.65,3.67,3.85,0.08,0.02,,,186.25,13.38,4.46,0.94,8.26,,,565.72,182.3,18.07,87.7,2.86,8.83,1.8,20.63,40.11,4.63,17.01,3.55,0.97,3.4,0.57,3.17,0.62,1.73,0.26,1.71,0.26,"Wang Xiao-Xian, et al., 2015",,,100.67867799999998,6.545364394623813,1.182678946928558,5.681696793053384,3.969688390404997,4.388330820469391,3.981111764643144,5.95456111004088,8.186592858377738,10.624134712157742,10.28037652012813,15.845618166862955,1.0216675809105868,0.1138014527845036,13.920029895366218,12.064327485380115,23.45614035087719,,322,0,poor,0.96320134,0.96320134,0.019159887,0.017638754
72.51,0.21,15.29,1.39,1.250722,0.47,1.65,3.74,3.64,0.07,0.02,,,194.24,14.31,5.4,1.13,8.16,,,512.67,170.86,17.69,70.71,2.42,7.5,1.8,16.7,32.71,3.63,13.41,3.0,0.87,2.98,0.52,3.07,0.62,1.68,0.26,1.69,0.26,"Wang Xiao-Xian, et al., 2015",,,100.240722,6.609464475632295,1.1106762641131909,5.747686158979668,3.8827564704502606,4.289759288529273,3.896223479995077,5.985731436618855,8.245892633559873,10.614107001891734,10.171348594603687,15.845618166862955,1.1368371766358425,0.1384803921568627,13.57372466806429,9.881656804733728,19.355029585798817,,323,0,poor,0.962574,0.962574,0.01943193,0.017994095
71.87,0.18,15.49,1.39,1.250722,0.46,1.18,3.3,4.59,0.11,0.03,,,193.0,7.2,9.0,0.4,4.5,,,764.0,202.4,11.6,79.3,2.4,9.6,1.8,20.3,43.1,4.88,16.5,3.97,1.17,3.2,0.49,2.62,0.41,1.38,0.18,0.97,0.13,"Wang Xiao-Xian, et al., 2016",,,99.850722,6.56039351610502,0.9045453935358286,5.695987592420866,3.8111717639596456,4.208589860936537,3.77926774167984,5.503646548510026,7.890358016077251,10.56741056438744,10.374862465542185,16.132325294340774,0.9535573122529644,0.0888888888888888,26.805555555555557,20.927835051546392,44.432989690721655,,324,0,poor,0.96346813,0.96346813,0.01977073,0.016761098
72.53,0.19,15.22,1.45,1.30471,0.49,1.28,3.51,3.95,0.11,0.03,,,183.2,7.2,4.0,0.5,5.6,,,558.0,182.7,14.2,75.4,2.1,8.6,1.9,20.7,44.0,4.75,20.9,3.99,0.99,3.14,0.49,2.62,0.48,1.49,0.22,1.04,0.17,"Wang Xiao-Xian, et al., 2016",,,100.06471,6.553734916430974,0.9443699270459692,5.6644879336757,3.839428340204214,4.240629806784506,3.83885948657471,5.594057116166659,7.979116212423458,10.437364340134184,10.374862465542186,16.132325294340777,1.002736726874658,0.0892857142857142,25.444444444444443,19.903846153846157,42.30769230769231,,325,0,poor,0.9665893,0.9665893,0.016595313,0.016815396
73.58,0.18,14.69,1.39,1.250722,0.47,1.27,3.49,3.7,0.1,0.03,,,166.7,8.5,6.0,0.7,3.7,,,429.0,160.2,10.3,67.3,2.1,7.4,1.3,17.6,35.8,4.23,17.3,3.5,0.85,2.64,0.42,1.87,0.45,0.96,0.14,1.06,0.17,"Wang Xiao-Xian, et al., 2016",,,100.150722,6.601437077006652,0.9248443368452066,5.662532852617993,3.830012559240305,4.229953314714524,3.827165489832888,5.617278973890547,8.009937219521717,10.4082548886263,10.297042029604349,16.132325294340777,1.0405742821473158,0.1891891891891891,19.61176470588235,16.60377358490566,33.77358490566037,,326,0,poor,0.96596974,0.96596974,0.017209042,0.016821148
74.94,0.17,13.85,1.33,1.1967340000000002,0.45,1.16,3.07,3.84,0.1,0.02,,,174.2,8.4,4.0,0.6,3.2,,,518.0,165.9,11.5,78.6,2.7,8.0,2.0,19.9,39.1,4.5,15.2,3.64,0.9,2.8,0.41,2.67,0.38,0.98,0.16,0.86,0.13,"Wang Xiao-Xian, et al., 2016",,,100.12673399999998,6.691642508527081,0.9445027304978209,5.682449460752668,3.8679321160012856,4.272950050578247,3.877504791259942,5.625232865585502,7.977610130462498,10.557466374426202,10.46257246683225,15.845618166862955,1.0500301386377335,0.1874999999999999,20.73809523809524,23.13953488372093,45.46511627906977,,327,0,poor,0.9534236,0.9534236,0.02999005,0.016586356
75.04,0.17,13.78,1.32,1.187736,0.43,1.29,3.28,3.34,0.1,0.02,,,161.7,8.2,5.0,0.6,4.8,,,377.0,168.3,11.2,78.5,2.5,8.8,1.7,20.6,40.5,4.58,17.7,3.85,0.84,2.67,0.4,2.28,0.42,1.04,0.15,1.03,0.15,"Wang Xiao-Xian, et al., 2016",,,99.957736,6.695768659248008,0.94762410366427,5.680559216393876,3.863188068274788,4.267570806081618,3.830340312209444,5.735589241602553,8.06798417250095,10.436654479935504,10.462572466832253,15.845618166862955,0.96078431372549,0.125,19.71951219512195,20.0,39.32038834951456,,328,0,poor,0.96534526,0.96534526,0.017844463,0.016810272
75.51,0.17,13.57,1.25,1.12475,0.42,1.21,3.18,3.41,0.09,0.02,,,159.4,8.3,4.0,0.4,4.1,,,419.0,166.5,12.9,78.2,2.8,8.4,1.5,19.5,40.3,4.71,15.7,3.78,0.94,3.07,0.48,2.64,0.47,1.3,0.19,1.3,0.19,"Wang Xiao-Xian, et al., 2016",,,99.95475,6.730248960369516,0.9788468356242748,5.69888976552518,3.8421771346362577,4.243746646701261,3.83626866716865,5.69824770179063,8.059212106655993,10.485032093295905,10.376545966032854,15.845618166862955,0.9573573573573574,0.0975609756097561,19.204819277108435,15.0,31.0,,329,0,poor,0.9663693,0.9663693,0.016819209,0.016811568
72.73,0.14,15.11,1.1,0.98978,0.34,1.21,3.67,4.03,0.1,0.02,,,268.0,,,1.2,7.3,,,356.5,144.0,12.6,51.1,1.8,7.7,2.0,16.2,32.43,3.74,14.1,3.4,0.76,2.99,0.44,2.38,0.4,1.07,0.16,0.98,0.13,"Gou Zheng-Bin, et al., 2019",,,99.43978,6.706338428450379,0.7883636337289631,5.806271069183187,3.7126293301480393,4.0968532437425855,3.576486690702251,5.622347036408328,8.126479127114143,10.59929021338166,10.46257246683225,15.845618166862955,1.8611111111111112,0.1643835616438356,,16.53061224489796,33.09183673469388,,330,0,poor,0.951288,0.951288,0.03216963,0.016542364
73.41,0.11,14.98,0.98,0.881804,0.29,1.37,3.69,3.92,0.08,0.02,,,236.0,,,0.7,6.4,,,388.8,166.0,11.2,47.8,1.7,8.1,2.1,17.19,34.46,4.01,15.33,3.56,0.78,3.11,0.42,2.15,0.36,0.92,0.14,0.84,0.12,"Gou Zheng-Bin, et al., 2019",,,99.73180399999998,6.7814925181335965,0.6079974776703747,5.8519677082256525,3.650364757570145,4.026251854657939,3.4479219001483377,5.780517512823885,8.187424827369421,10.63973919566129,10.28037652012813,15.845618166862955,1.4216867469879515,0.1093749999999999,,20.464285714285715,41.023809523809526,,331,0,poor,0.94822186,0.94822186,0.03528907,0.016489046
74.99,0.02,14.52,0.33,0.296934,0.08,0.8,4.28,4.08,0.08,0.01,,,321.0,,,1.7,7.4,,,36.2,40.0,14.2,33.5,1.8,2.6,2.2,4.21,8.8,1.06,3.83,1.58,0.16,1.89,0.4,2.39,0.42,1.18,0.18,1.18,0.16,"Gou Zheng-Bin, et al., 2019",,,99.486934,7.345305799045887,-0.5846648713593549,6.297516080240646,3.027097795248892,3.319533547784497,2.416503354746148,5.381600920577156,8.466139084863734,10.874479187365807,10.563352671631574,15.355489095128682,8.025,0.2297297297297297,,3.567796610169492,7.457627118644068,,332,0,poor,0.95024437,0.95024437,0.033252455,0.016503159
74.68,0.02,14.74,0.07,0.4,0.08,0.73,4.82,3.83,0.07,0.02,,,384.0,,,2.2,9.4,,,8.6,16.0,15.7,27.0,1.9,3.3,2.6,4.89,10.8,1.19,4.27,1.79,0.08,2.15,0.44,2.88,0.53,1.55,0.27,1.77,0.25,"Gou Zheng-Bin, et al., 2019",,,99.46,7.403482601550961,-0.516590736266528,6.388626182799686,1.468354991230333,3.5282706256933363,2.3357043609237493,5.185691426964956,8.461420997343806,10.6581713457218,10.171348594603687,15.845618166862955,24.0,0.2340425531914893,,2.7627118644067794,6.101694915254238,,333,0,poor,0.9624377,0.9624377,0.019419251,0.01814301
71.84,0.26,15.06,0.33,1.54,0.63,1.14,3.59,3.9,0.12,0.04,,,231.0,,,1.1,8.0,,,428.0,180.0,13.7,71.3,2.5,9.4,1.9,23.9,46.1,5.4,21.3,4.38,0.87,3.87,0.55,2.77,0.5,1.32,0.19,1.27,0.17,"Gou Zheng-Bin, et al., 2019",,,98.45000000000005,6.587350585083153,1.3201862716956994,5.738204651132913,2.363038375143424,4.326238681450476,4.03007648694453,5.418119562909523,7.918337701593423,10.318167338242173,10.328461243080492,16.335747238597232,1.2833333333333334,0.1375,,18.818897637795278,36.2992125984252,,334,0,poor,0.96587044,0.96587044,0.017331086,0.016798515
72.34,0.29,14.87,0.24,1.69,0.66,1.25,3.62,3.67,0.11,0.04,,,213.0,,,1.1,8.2,,,447.0,186.0,14.5,75.8,2.8,10.7,3.3,27.0,52.9,5.88,24.3,4.95,0.95,4.22,0.57,3.03,0.51,1.4,0.19,1.28,0.17,"Gou Zheng-Bin, et al., 2019",,,98.78000000000002,6.60529257381546,1.4470955881702414,5.750018773076538,2.051942407331037,4.413293943384327,4.08045332885444,5.52767336547582,7.958829216885189,10.290644099373802,10.257416751266645,16.33574723859723,1.1451612903225807,0.1341463414634146,,21.09375,41.328125,,335,0,poor,0.9654047,0.9654047,0.01780488,0.016790414
71.98,0.28,15.08,0.18,1.69,0.65,1.31,3.6,3.74,0.11,0.03,,,211.0,,,0.9,7.6,,,497.0,188.0,14.3,83.7,2.9,11.5,2.3,28.7,56.3,6.2,25.3,4.99,1.05,4.1,0.61,3.0,0.5,1.41,0.19,1.22,0.17,"Gou Zheng-Bin, et al., 2019",,,98.65,6.648514647261747,1.4628713381764864,5.8192311943840656,1.809317054191276,4.445727724007496,4.101413878135053,5.620557294755452,8.013976780391983,10.39005340048288,10.374862465542186,16.132325294340777,1.122340425531915,0.1184210526315789,,23.524590163934427,46.14754098360656,,336,0,poor,0.965747,0.965747,0.0174566,0.016796367
72.08,0.29,15.01,0.17,1.72,0.67,1.34,3.58,3.66,0.1,0.03,,,196.0,,,0.9,7.5,,,480.0,195.0,14.9,85.3,3.1,11.9,2.6,29.1,56.9,6.41,26.1,5.35,1.08,4.22,0.61,3.02,0.53,1.43,0.19,1.3,0.2,"Gou Zheng-Bin, et al., 2019",,,98.65,6.656692060810575,1.5071772601211089,5.826319340902471,1.7615511414168774,4.471481845234064,4.144880099389416,5.663592964801508,8.035140820253933,10.398841476338331,10.297042029604349,16.132325294340777,1.005128205128205,0.12,,22.384615384615383,43.76923076923077,,337,0,poor,0.96658474,0.96658474,0.016604329,0.016810937
72.51,0.09,14.94,0.44,0.32,0.2,0.72,3.98,5.38,0.21,0.01,,,366.0,,,2.4,9.8,,,144.0,38.0,8.9,32.5,1.7,3.6,2.4,5.34,10.1,1.16,4.04,1.03,0.26,1.25,0.25,1.59,0.3,0.81,0.11,0.63,0.09,"Gou Zheng-Bin, et al., 2019",,,98.8,6.975830307212705,0.6233564316149102,6.077654725498317,3.056173338781813,3.124933477571016,3.1007004275418923,5.071990946228604,8.123493633470968,10.835419496339586,11.35133792356983,15.355489095128682,9.63157894736842,0.2448979591836734,,8.476190476190476,16.03174603174603,,338,0,poor,0.9522972,0.9522972,0.030541487,0.017161254
72.54,0.08,14.95,0.45,0.31,0.22,0.7,4.12,5.31,0.21,0.01,,,369.0,,,2.0,8.3,,,165.0,39.0,8.6,32.2,1.7,2.9,2.5,4.46,8.85,0.97,3.36,0.94,0.24,1.16,0.23,1.51,0.28,0.73,0.1,0.63,0.09,"Gou Zheng-Bin, et al., 2019",,,98.9,6.97951429568947,0.5034263085604812,6.069926521103573,3.070659297670738,3.083393731403482,3.1899737340313084,5.042353826530974,8.157343658761672,10.824077560933349,11.351337923569828,15.355489095128686,9.461538461538462,0.2409638554216867,,7.079365079365079,14.047619047619047,,339,0,poor,0.95916057,0.95916057,0.023900257,0.016939184
73.59,0.04,14.62,0.0,0.56,0.18,1.02,3.99,4.5,0.09,0.02,,,302.0,6.66,,1.24,6.77,,,88.2,72.6,16.1,23.6,1.03,3.0,1.74,5.19,9.55,1.25,4.57,1.59,0.37,1.95,0.42,2.62,0.51,1.49,0.24,1.68,0.23,"Gao Li-E, et al., 2013",,,98.61,9.240844694738106,2.238538305887804,8.695278053618216,-21.0412425577236,3.660072878189629,3.000369682515222,5.450245536727331,8.200145888030258,10.725237320765666,10.376545966032854,15.845618166862955,4.159779614325069,0.1831610044313146,45.34534534534534,3.0892857142857144,5.68452380952381,,340,0,poor,0.947734,0.947734,0.02686012,0.025405828
74.24,0.02,14.6,0.0,0.38,0.35,1.16,4.23,4.38,0.06,0.01,,,309.0,7.56,,0.66,4.62,,,48.8,55.6,20.1,59.8,2.51,2.84,2.7,4.18,7.53,0.99,3.73,1.29,0.22,1.81,0.4,2.91,0.65,2.14,0.35,2.48,0.41,"Gao Li-E, et al., 2013",,,99.43,9.367281779767511,1.640841133287095,8.763697274169562,-20.963295578793588,3.3339176550785314,3.7608492128639375,5.762505286590556,8.50409103266793,11.018971854145946,10.32846124308049,15.355489095128682,5.557553956834532,0.1428571428571428,40.87301587301587,1.6854838709677418,3.036290322580645,,341,0,poor,0.9482102,0.9482102,0.028126815,0.023662949
75.01,0.02,14.25,0.0,0.38,0.23,1.02,4.06,4.18,0.04,0.02,,,311.0,8.94,,0.99,7.14,,,33.8,40.2,18.7,42.5,1.8,3.75,4.27,5.57,10.8,1.29,4.69,1.4,0.14,1.76,0.38,2.73,0.59,1.8,0.29,1.97,0.28,"Gao Li-E, et al., 2013",,,99.21,9.409609816268176,1.6763871978418377,8.777417769776221,-20.922219080224547,3.3804940264826664,3.361136989949134,5.608592972278386,8.413525657094883,10.895449350032036,9.71442421712124,15.845618166862955,7.736318407960199,0.1386554621848739,34.78747203579419,2.8274111675126905,5.482233502538072,,342,0,poor,0.9498579,0.9498579,0.026495472,0.023646649
72.51,0.09,14.94,0.44,0.32,0.2,0.72,3.98,5.38,0.21,0.01,,,366.0,9.29,,2.4,9.82,,,144.0,38.2,8.89,32.5,1.7,3.55,2.35,5.34,10.1,1.16,4.04,1.03,0.26,1.25,0.25,1.59,0.3,0.81,0.11,0.63,0.09,"Gao Li-E, et al., 2013",,,98.8,6.975830307212705,0.6233564316149102,6.077654725498317,3.056173338781813,3.124933477571016,3.1007004275418923,5.071990946228604,8.123493633470968,10.835419496339586,11.35133792356983,15.355489095128682,9.581151832460732,0.2443991853360488,39.39720129171152,8.476190476190476,16.03174603174603,,343,0,poor,0.95632255,0.95632255,0.026552275,0.017125187
